   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      1580 1165667   0.783             0        0.646       11.583    -0.031000     0.050000      105.628 2023-02-10T02:19:58
      1590 1173466   0.782             0       -0.147        7.799    -0.060000     0.045000       84.730 2023-02-10T02:21:22
      1600 1183817   0.780             0        0.442       10.351    -0.031000     0.051000       98.140 2023-02-10T02:23:00
      1610 1193000   0.778             1        0.198        9.183    -0.041000     0.076000       92.304 2023-02-10T02:24:33
      1620 1202602   0.777             0        0.221        9.602    -0.025000     0.030000       94.789 2023-02-10T02:26:07
      1630 1211897   0.775             0        0.149        9.295    -0.058000     0.043000       90.152 2023-02-10T02:27:38
      1640 1219186   0.774             0       -0.281        7.289    -0.054000     0.044000       78.409 2023-02-10T02:28:56
      1650 1228819   0.773             0        0.244        9.633    -0.017000     0.072000       92.679 2023-02-10T02:30:29
      1660 1238866   0.771             0        0.308       10.047    -0.028000     0.065000       96.554 2023-02-10T02:32:05
      1670 1247520   0.770             0        0.028        8.654     0.019000     0.066000       89.249 2023-02-10T02:33:35
      1680 1256983   0.768             0        0.236        9.463    -0.037000     0.055000       93.255 2023-02-10T02:35:08
      1690 1265967   0.767             0        0.101        8.984    -0.026000     0.050000       92.177 2023-02-10T02:36:40
      1700 1272451   0.766             0       -0.424        6.484    -0.002000     0.082000       76.717 2023-02-10T02:37:57
      1710 1281402   0.764             0        0.044        8.951    -0.055000     0.046000       91.219 2023-02-10T02:39:28
      1720 1290607   0.763             1        0.106        9.205     0.010000     0.065000       92.861 2023-02-10T02:41:01
      1730 1300533   0.761             0        0.305        9.926    -0.025000     0.061000       94.825 2023-02-10T02:42:36
      1740 1309895   0.760             0        0.218        9.362    -0.003000     0.060000       92.696 2023-02-10T02:44:08
      1750 1320605   0.758             0        0.464       10.710    -0.060000     0.038000      101.388 2023-02-10T02:45:50
      1760 1328490   0.757             0       -0.129        7.885    -0.031000     0.043000       82.599 2023-02-10T02:47:12
      1770 1335195   0.755             0       -0.343        6.705    -0.062000     0.037000       75.649 2023-02-10T02:48:28
      1780 1341566   0.754             0       -0.359        6.371    -0.029000     0.063000       74.099 2023-02-10T02:49:42
      1790 1346024   0.754             0       -0.738        4.458    -0.033000     0.071000       62.818 2023-02-10T02:50:45
      1800 1354931   0.752             0        0.058        8.907     0.033000     0.086000       90.649 2023-02-10T02:52:15
      1810 1360768   0.751             2       -0.457        5.837     0.027000     0.059000       73.639 2023-02-10T02:53:29
      1820 1369508   0.750             0       -0.014        8.740     0.031000     0.069000       88.184 2023-02-10T02:54:57
      1830 1374763   0.749             0       -0.686        5.255    -0.044000     0.103000       65.681 2023-02-10T02:56:03
      1840 1380276   0.748             0       -0.650        5.513     0.081000     0.084000       71.416 2023-02-10T02:57:14
      1850 1390161   0.747             0        0.241        9.885     0.007000     0.074000       98.281 2023-02-10T02:58:53
      1860 1393985   0.746             0       -0.830        3.824     0.024000     0.074000       57.796 2023-02-10T02:59:50
      1870 1404082   0.745             0        0.325       10.097     0.002000     0.090000       95.853 2023-02-10T03:01:26
      1880 1415817   0.743             0        0.713       11.735     0.000000     0.066000      108.696 2023-02-10T03:03:15
      1890 1424086   0.742             0       -0.144        8.269    -0.019000     0.059000       84.738 2023-02-10T03:04:40
      1900 1435675   0.740             0        0.647       11.589     0.026000     0.053000      106.368 2023-02-10T03:06:26
      1910 1447372   0.738             3        0.738       11.697    -0.004000     0.094000      107.152 2023-02-10T03:08:13
      1920 1459929   0.736             1        0.907       12.557     0.025000     0.099000      111.128 2023-02-10T03:10:04
      1930 1472642   0.734             1        0.945       12.713     0.000000     0.050000      115.566 2023-02-10T03:12:00
      1940 1485177   0.732             0        0.855       12.535     0.007000     0.077000      111.601 2023-02-10T03:13:52
      1950 1497839   0.730             1        0.908       12.662    -0.101000     0.027000      114.405 2023-02-10T03:15:46
      1960 1510854   0.728             1        1.016       13.015    -0.049000     0.027000      114.570 2023-02-10T03:17:41
      1970 1522183   0.726             0        0.564       11.329    -0.086000     0.045000      106.303 2023-02-10T03:19:27
      1980 1529069   0.725             0       -0.384        6.886    -0.049000     0.030000       76.189 2023-02-10T03:20:43
      1990 1534069   0.725             0       -0.643        5.000    -0.079000     0.006000       66.294 2023-02-10T03:21:49
      2000 1537700   0.724             0       -0.804        3.631    -0.041000     0.027000       57.244 2023-02-10T03:22:47
      2010 1549860   0.722             3        0.910       12.160    -0.041000     0.044000      111.815 2023-02-10T03:24:38
      2020 1560235   0.721             1        0.531       10.375    -0.076000     0.045000       98.953 2023-02-10T03:26:17
      2030 1572759   0.719             0        0.848       12.524    -0.032000     0.055000      114.373 2023-02-10T03:28:12
      2040 1583619   0.717             1        0.522       10.860    -0.013000     0.055000      101.343 2023-02-10T03:29:53
      2050 1595328   0.715             6        0.857       11.709    -0.087000     0.044000      106.600 2023-02-10T03:31:40
      2060 1607380   0.714             2        0.842       12.052    -0.039000     0.054000      111.745 2023-02-10T03:33:31
      2070 1617599   0.712             1        0.527       10.219     0.018000     0.065000       98.795 2023-02-10T03:35:10
      2080 1624594   0.711             0       -0.414        6.995    -0.048000     0.062000       77.387 2023-02-10T03:36:28
      2090 1634934   0.709             1        0.364       10.340    -0.041000     0.076000      101.014 2023-02-10T03:38:09
      2100 1645963   0.708             0        0.505       11.029    -0.062000     0.068000      101.332 2023-02-10T03:39:50
      2110 1658194   0.706             0        0.833       12.231    -0.059000     0.059000      108.698 2023-02-10T03:41:39
      2120 1670083   0.704             1        0.735       11.889    -0.058000     0.040000      108.651 2023-02-10T03:43:27
      2130 1681992   0.702             2        0.749       11.909    -0.014000     0.044000      109.267 2023-02-10T03:45:17
      2140 1693908   0.701             2        0.807       11.916    -0.036000     0.077000      109.410 2023-02-10T03:47:06
      2150 1704849   0.699             8        0.686       10.941    -0.038000     0.027000      101.399 2023-02-10T03:48:47
      2160 1716828   0.697             3        0.913       11.979    -0.096000     0.071000      111.541 2023-02-10T03:50:39
      2170 1728409   0.696             3        0.784       11.581    -0.067000     0.039000      104.492 2023-02-10T03:52:23
      2180 1739977   0.694             3        0.791       11.568    -0.051000     0.043000      109.626 2023-02-10T03:54:13
      2190 1751811   0.692             7        0.892       11.834    -0.057000     0.058000      109.519 2023-02-10T03:56:03
      2200 1761435   0.691             3        0.258        9.624    -0.096000     0.035000       95.959 2023-02-10T03:57:38
      2210 1772010   0.689             3        0.553       10.575    -0.061000     0.021000       98.610 2023-02-10T03:59:17
      2220 1783888   0.688             6        0.884       11.878    -0.062000     0.041000      108.734 2023-02-10T04:01:06
      2230 1791719   0.686             0       -0.247        7.831    -0.074000     0.040000       84.311 2023-02-10T04:02:30
      2240 1800563   0.685             0       -0.032        8.844    -0.012000     0.038000       87.913 2023-02-10T04:03:58
