   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      1870 1338574   0.755             0       -0.613        5.840        0.075        0.011       37.421 2023-01-19T01:00:54
      1880 1344424   0.754             0       -0.610        5.876        0.075        0.012       45.846 2023-01-19T01:01:40
      1890 1349434   0.753             0       -0.617        5.807        0.069        0.013       35.530 2023-01-19T01:02:15
      1900 1355383   0.752             0       -0.615        5.825        0.055        0.014       32.644 2023-01-19T01:02:48
      1910 1361383   0.751             0       -0.614        5.834        0.047        0.014       31.719 2023-01-19T01:03:20
      1920 1367380   0.750             0       -0.613        5.843        0.039        0.011       34.813 2023-01-19T01:03:54
      1930 1372420   0.750             0       -0.622        5.758        0.039        0.012       35.084 2023-01-19T01:04:29
      1940 1378306   0.749             0       -0.621        5.773        0.045        0.012       37.880 2023-01-19T01:05:07
      1950 1384306   0.748             0       -0.621        5.773        0.050        0.012       42.560 2023-01-19T01:05:50
      1960 1390261   0.747             0       -0.621        5.768        0.059        0.012       37.079 2023-01-19T01:06:27
      1970 1396228   0.746             0       -0.621        5.765        0.064        0.012       38.842 2023-01-19T01:07:06
      1980 1402225   0.745             0       -0.620        5.780        0.061        0.011       34.726 2023-01-19T01:07:40
      1990 1408222   0.744             0       -0.609        5.879        0.059        0.009       35.650 2023-01-19T01:08:16
      2000 1414009   0.743             0       -0.611        5.863        0.074        0.008       35.141 2023-01-19T01:08:51
      2010 1419133   0.742             0       -0.620        5.775        0.081        0.009       33.051 2023-01-19T01:09:24
      2020 1425100   0.741             0       -0.621        5.772        0.083        0.009       40.428 2023-01-19T01:10:05
      2030 1431082   0.740             0       -0.611        5.866        0.086        0.007       35.999 2023-01-19T01:10:41
      2040 1437082   0.739             0       -0.609        5.878        0.084        0.005       42.395 2023-01-19T01:11:23
      2050 1443076   0.739             0       -0.610        5.877        0.078        0.006       43.084 2023-01-19T01:12:06
      2060 1449076   0.738             0       -0.609        5.881        0.078        0.007       44.729 2023-01-19T01:12:51
      2070 1455073   0.737             0       -0.609        5.885        0.072        0.007       37.215 2023-01-19T01:13:28
      2080 1461070   0.736             0       -0.609        5.885        0.070        0.006       41.481 2023-01-19T01:14:10
      2090 1467052   0.735             0       -0.609        5.883        0.075        0.006       45.780 2023-01-19T01:14:55
      2100 1473046   0.734             0       -0.607        5.904        0.070        0.007       41.256 2023-01-19T01:15:37
      2110 1479040   0.733             0       -0.597        5.991        0.066        0.006       42.143 2023-01-19T01:16:19
      2120 1485037   0.732             0       -0.597        5.994        0.063        0.006       48.107 2023-01-19T01:17:07
      2130 1491034   0.731             0       -0.597        5.995        0.060        0.006       49.187 2023-01-19T01:17:56
      2140 1497016   0.730             0       -0.597        5.993        0.059        0.005       44.644 2023-01-19T01:18:41
      2150 1503010   0.729             0       -0.597        5.993        0.062        0.005       48.702 2023-01-19T01:19:29
      2160 1509001   0.728             0       -0.597        5.992        0.060        0.003       43.416 2023-01-19T01:20:13
      2170 1514995   0.727             0       -0.597        5.992        0.064        0.003       39.546 2023-01-19T01:20:52
      2180 1520989   0.727             0       -0.597        5.992        0.071        0.003       48.817 2023-01-19T01:21:41
      2190 1526983   0.726             0       -0.597        5.993        0.065        0.003       38.354 2023-01-19T01:22:20
      2200 1532974   0.725             0       -0.597        5.993        0.061        0.002       39.425 2023-01-19T01:22:59
      2210 1538932   0.724             0       -0.598        5.989        0.068        0.002       43.370 2023-01-19T01:23:42
      2220 1544860   0.723             0       -0.598        5.982        0.073        0.001       42.186 2023-01-19T01:24:25
      2230 1550671   0.722             0       -0.600        5.964        0.069        0.001       41.070 2023-01-19T01:25:06
      2240 1555579   0.721             0       -0.612        5.856        0.075        0.001       37.004 2023-01-19T01:25:43
      2250 1559849   0.721             0       -0.630        5.684        0.073        0.001       35.655 2023-01-19T01:26:18
      2260 1565837   0.720             0       -0.630        5.684        0.067        0.002       43.551 2023-01-19T01:27:02
      2270 1571825   0.719             0       -0.630        5.683        0.068        0.003       45.316 2023-01-19T01:27:47
      2280 1577819   0.718             0       -0.630        5.683        0.059        0.003       43.298 2023-01-19T01:28:30
      2290 1583810   0.717             0       -0.630        5.683        0.056        0.003       35.792 2023-01-19T01:29:06
      2300 1589666   0.716             0       -0.632        5.669        0.057        0.003       45.473 2023-01-19T01:29:52
      2310 1595228   0.715             0       -0.636        5.630        0.056        0.005       41.499 2023-01-19T01:30:33
      2320 1601183   0.714             0       -0.636        5.632        0.056        0.005       49.562 2023-01-19T01:31:23
      2330 1606344   0.714             0       -0.642        5.567        0.063        0.006       41.113 2023-01-19T01:32:04
      2340 1612284   0.713             0       -0.631        5.670        0.064        0.008       48.656 2023-01-19T01:32:53
      2350 1618272   0.712             0       -0.613        5.842        0.062        0.008       45.569 2023-01-19T01:33:38
      2360 1624260   0.711             0       -0.613        5.842        0.066        0.007       47.280 2023-01-19T01:34:25
      2370 1629025   0.710             0       -0.626        5.720        0.072        0.008       37.036 2023-01-19T01:35:02
      2380 1634347   0.709             0       -0.633        5.653        0.080        0.010       45.124 2023-01-19T01:35:48
      2390 1640098   0.709             0       -0.636        5.629        0.089        0.011       45.838 2023-01-19T01:36:33
      2400 1645579   0.708             0       -0.640        5.591        0.097        0.014       43.439 2023-01-19T01:37:17
      2410 1651558   0.707             0       -0.635        5.633        0.100        0.014       49.248 2023-01-19T01:38:06
      2420 1657189   0.706             0       -0.639        5.601        0.103        0.016       45.961 2023-01-19T01:38:52
      2430 1662253   0.705             0       -0.640        5.591        0.107        0.016       38.343 2023-01-19T01:39:30
      2440 1667677   0.705             0       -0.645        5.539        0.104        0.014       39.930 2023-01-19T01:40:10
      2450 1672381   0.704             0       -0.659        5.411        0.104        0.014       36.891 2023-01-19T01:40:47
      2460 1678222   0.703             0       -0.661        5.396        0.114        0.016       44.301 2023-01-19T01:41:32
      2470 1683985   0.702             0       -0.650        5.496        0.116        0.015       50.497 2023-01-19T01:42:22
      2480 1689082   0.701             0       -0.653        5.474        0.116        0.013       40.539 2023-01-19T01:43:03
      2490 1695049   0.701             0       -0.650        5.495        0.119        0.014       46.016 2023-01-19T01:43:49
      2500 1700644   0.700             0       -0.649        5.506        0.118        0.012       41.778 2023-01-19T01:44:30
      2510 1706575   0.699             0       -0.650        5.502        0.116        0.013       44.994 2023-01-19T01:45:15
      2520 1712374   0.698             0       -0.648        5.519        0.112        0.014       39.018 2023-01-19T01:45:54
      2530 1718200   0.697             0       -0.640        5.595        0.104        0.017       42.835 2023-01-19T01:46:37
      2540 1724164   0.696             0       -0.634        5.649        0.096        0.017       43.317 2023-01-19T01:47:21
      2550 1730140   0.695             0       -0.620        5.776        0.103        0.017       43.985 2023-01-19T01:48:05
      2560 1736074   0.694             0       -0.619        5.785        0.094        0.015       43.055 2023-01-19T01:48:48
      2570 1741885   0.694             0       -0.619        5.790        0.093        0.017       43.261 2023-01-19T01:49:31
      2580 1747630   0.693             0       -0.612        5.855        0.086        0.017       43.338 2023-01-19T01:50:14
      2590 1753504   0.692             0       -0.613        5.845        0.080        0.018       41.334 2023-01-19T01:50:56
      2600 1759213   0.691             0       -0.612        5.857        0.084        0.017       43.435 2023-01-19T01:51:39
      2610 1764946   0.690             0       -0.614        5.837        0.080        0.017       42.511 2023-01-19T01:52:21
      2620 1769932   0.690             0       -0.622        5.756        0.083        0.016       39.394 2023-01-19T01:53:01
      2630 1775794   0.689             0       -0.622        5.759        0.086        0.013       43.094 2023-01-19T01:53:44
      2640 1781455   0.688             0       -0.625        5.729        0.087        0.013       41.062 2023-01-19T01:54:25
      2650 1787251   0.687             0       -0.627        5.711        0.081        0.013       42.689 2023-01-19T01:55:08
      2660 1792825   0.686             0       -0.631        5.675        0.084        0.014       43.012 2023-01-19T01:55:51
      2670 1798609   0.685             0       -0.631        5.672        0.086        0.014       43.259 2023-01-19T01:56:34
      2680 1804348   0.685             0       -0.631        5.672        0.097        0.013       43.997 2023-01-19T01:57:18
      2690 1810183   0.684             0       -0.632        5.668        0.100        0.014       46.719 2023-01-19T01:58:05
      2700 1814233   0.683             0       -0.650        5.502        0.092        0.014       33.662 2023-01-19T01:58:38
      2710 1818811   0.683             0       -0.662        5.386        0.094        0.014       37.867 2023-01-19T01:59:16
